id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
765035,21000.0,5,14.64,495.63,C,C3,55.0,10+ years,0,130000.0,2,2014-04-01,0,0,4.0,3,29.46,0.0,715.0,719.0,24.0,0.0,0.0,65659.0,26.3,47.0,1,0,Oct-1997,0.0,1.0,0.0,8.0,11.0,11.0,14.0,23.0,12.0,19.0,31.0,11.0,24.0,0.0,0.0,0.0,4.0
113590,21000.0,5,6.97,415.53,A,A3,151459.0,10+ years,0,52000.0,0,2016-03-01,1,3,121.0,14,9.28,1.0,730.0,734.0,9.0,1.0,0.0,4677.0,13.0,22.0,0,0,Jun-2002,3.0,1.0,0.0,4.0,4.0,4.0,6.0,9.0,6.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,5.0
188475,35000.0,5,19.92,925.73,D,D3,32.0,3 years,0,82000.0,2,2018-07-01,1,0,324.0,10,20.14,0.0,680.0,684.0,8.0,0.0,0.0,6932.0,35.9,19.0,0,0,May-2007,0.0,1.0,6.0,3.0,3.0,3.0,4.0,9.0,6.0,4.0,11.0,3.0,8.0,0.0,0.0,0.0,3.0
371470,10000.0,5,17.57,251.61,D,D4,127413.0,6 years,0,70000.0,1,2014-07-01,1,0,2.0,2,12.48,0.0,660.0,664.0,6.0,2.0,2.0,2457.0,43.1,18.0,1,0,Oct-1997,0.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,8.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,3.0
346365,10000.0,5,20.49,267.68,E,E4,83487.0,8 years,1,26000.0,1,2015-04-01,1,0,509.0,0,29.64,0.0,665.0,669.0,6.0,0.0,0.0,2566.0,82.8,28.0,0,0,May-2005,0.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,17.0,3.0,11.0,2.0,6.0,0.0,0.0,0.0,2.0
25484,3000.0,3,15.31,104.46,C,C5,32.0,5 years,1,33000.0,1,2016-05-01,1,4,195.0,38,16.11,0.0,700.0,704.0,9.0,1.0,1.0,3529.0,31.8,12.0,1,0,Oct-2005,4.0,1.0,0.0,1.0,5.0,5.0,2.0,3.0,3.0,8.0,9.0,5.0,9.0,0.0,0.0,0.0,6.0
28826,8000.0,3,13.49,271.45,C,C2,152.0,7 years,0,61700.0,2,2016-09-01,1,0,9.0,7,18.38,0.0,670.0,674.0,12.0,0.0,0.0,8198.0,37.1,16.0,1,0,Aug-2006,0.0,1.0,0.0,2.0,5.0,5.0,3.0,4.0,5.0,8.0,9.0,5.0,12.0,0.0,0.0,0.0,4.0
608620,10500.0,3,13.35,355.56,C,C2,1152.0,3 years,0,65000.0,0,2014-06-01,0,0,491.0,30,19.35,1.0,665.0,669.0,8.0,0.0,0.0,9795.0,45.3,27.0,0,0,Jan-1998,0.0,1.0,0.0,3.0,5.0,5.0,3.0,13.0,6.0,6.0,16.0,6.0,7.0,0.0,0.0,0.0,1.0
239766,10000.0,3,16.99,356.48,D,D1,184.0,7 years,2,50000.0,0,2016-08-01,1,8,104.0,23,3.88,1.0,660.0,664.0,6.0,0.0,0.0,8240.0,37.8,7.0,0,0,Sep-2011,9.0,1.0,0.0,2.0,2.0,2.0,4.0,5.0,0.0,5.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0
448847,30000.0,3,8.9,952.6,A,A5,318254.0,10+ years,0,125000.0,2,2013-02-01,0,2,405.0,2,13.17,0.0,790.0,794.0,21.0,0.0,0.0,13217.0,10.4,43.0,1,0,Jun-1995,94.0,1.0,0.0,1.0,3.0,3.0,9.0,17.0,9.0,18.0,29.0,3.0,21.0,0.0,0.0,0.0,3.0
527723,15000.0,3,16.49,531.0,D,D3,54.0,,1,83500.0,1,2014-12-01,1,0,570.0,43,20.97,1.0,675.0,679.0,11.0,0.0,0.0,9772.0,49.4,30.0,1,0,Aug-1981,0.0,1.0,1.0,3.0,6.0,6.0,4.0,9.0,15.0,7.0,13.0,6.0,11.0,0.0,0.0,1.0,5.0
543721,15000.0,3,11.48,494.53,B,B2,229887.0,< 1 year,0,65000.0,1,2009-08-01,0,0,385.0,8,12.02,0.0,740.0,744.0,8.0,0.0,0.0,15757.0,64.6,14.0,1,0,Sep-2000,18469.0,1.0,,,,,,,,,,,,,,,
400331,8875.0,3,16.99,316.38,D,D3,1168.0,10+ years,0,125000.0,1,2014-10-01,0,0,305.0,15,6.1,0.0,665.0,669.0,10.0,4.0,0.0,5232.0,64.6,16.0,1,0,Mar-1999,0.0,1.0,1.0,4.0,8.0,8.0,4.0,5.0,1.0,9.0,14.0,8.0,10.0,0.0,0.0,0.0,2.0
123100,1500.0,3,10.64,48.86,B,B2,282275.0,1 year,1,90000.0,2,2013-07-01,0,4,53.0,19,20.27,0.0,710.0,714.0,13.0,0.0,0.0,33567.0,60.5,24.0,1,0,Mar-1983,4.0,1.0,1.0,2.0,7.0,7.0,4.0,8.0,5.0,9.0,16.0,7.0,13.0,0.0,0.0,0.0,2.0
525174,31800.0,3,13.99,1086.7,C,C4,184.0,8 years,0,166000.0,1,2016-01-01,1,0,89.0,3,19.96,1.0,680.0,684.0,12.0,0.0,0.0,11104.0,56.0,26.0,0,0,May-1990,0.0,1.0,0.0,4.0,6.0,6.0,6.0,8.0,10.0,6.0,13.0,7.0,11.0,,0.0,0.0,5.0
231590,15000.0,3,12.85,504.33,B,B4,5704.0,10+ years,0,135000.0,1,2013-12-01,1,4,218.0,0,4.04,1.0,665.0,669.0,8.0,0.0,0.0,7427.0,65.7,19.0,0,0,Nov-1995,4.0,1.0,0.0,3.0,7.0,7.0,3.0,9.0,1.0,7.0,13.0,7.0,8.0,0.0,0.0,0.0,1.0
434214,27000.0,5,17.57,679.33,D,D4,200405.0,9 years,0,60000.0,0,2014-05-01,1,0,310.0,24,26.48,0.0,690.0,694.0,11.0,0.0,0.0,20658.0,89.4,27.0,1,0,Sep-2006,0.0,1.0,0.0,0.0,7.0,7.0,0.0,4.0,8.0,8.0,18.0,7.0,11.0,0.0,0.0,0.0,3.0
18385,20800.0,3,14.16,712.52,C,C2,3240.0,5 years,0,75000.0,1,2014-03-01,1,0,161.0,14,20.24,0.0,705.0,709.0,10.0,0.0,0.0,11944.0,82.4,19.0,1,0,Mar-2008,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,7.0,6.0,9.0,6.0,10.0,0.0,0.0,0.0,1.0
670099,15000.0,3,7.62,467.43,A,A3,184.0,10+ years,2,132110.0,2,2014-04-01,1,4,641.0,13,20.82,0.0,710.0,714.0,7.0,0.0,0.0,45622.0,96.9,18.0,0,0,Aug-1998,4.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,12.0,3.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0
199749,14000.0,3,9.17,446.31,B,B1,1646.0,3 years,0,64000.0,1,2014-06-01,0,0,49.0,12,24.79,0.0,730.0,734.0,18.0,0.0,0.0,8414.0,23.3,26.0,0,0,Oct-2005,0.0,1.0,0.0,3.0,5.0,5.0,4.0,6.0,8.0,10.0,17.0,5.0,18.0,0.0,0.0,0.0,3.0
623541,9000.0,3,9.17,286.92,B,B2,769.0,1 year,0,40000.0,2,2015-12-01,1,4,527.0,22,16.65,1.0,680.0,684.0,4.0,0.0,0.0,11106.0,87.4,20.0,0,0,Jul-1992,4.0,1.0,0.0,2.0,3.0,3.0,2.0,8.0,4.0,4.0,15.0,3.0,4.0,0.0,0.0,0.0,1.0
351445,17600.0,5,15.99,427.91,C,C5,375231.0,10+ years,1,48000.0,0,2016-10-01,1,4,156.0,18,28.0,0.0,705.0,709.0,9.0,0.0,0.0,12539.0,40.3,22.0,0,0,Oct-2004,4.0,1.0,0.0,2.0,4.0,4.0,2.0,9.0,5.0,7.0,17.0,4.0,9.0,0.0,0.0,0.0,1.0
479962,13000.0,5,19.52,340.96,D,D4,18632.0,5 years,1,50167.44,1,2013-10-01,1,4,107.0,30,24.76,0.0,670.0,674.0,25.0,0.0,0.0,10075.0,41.5,40.0,1,0,Mar-1996,29400.0,1.0,0.0,7.0,13.0,13.0,8.0,13.0,15.0,18.0,25.0,14.0,25.0,0.0,0.0,0.0,5.0
339817,10000.0,3,14.65,344.95,C,C5,32.0,5 years,1,71000.0,2,2015-08-01,1,0,337.0,14,18.61,0.0,665.0,669.0,9.0,0.0,0.0,4130.0,52.0,12.0,0,0,Sep-2005,0.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,5.0,6.0,7.0,6.0,9.0,,0.0,0.0,7.0
386049,13000.0,3,13.33,440.1,C,C3,2375.0,8 years,1,28000.0,0,2015-06-01,0,0,277.0,8,14.23,0.0,690.0,694.0,10.0,0.0,0.0,7425.0,37.5,16.0,0,0,Oct-2004,0.0,1.0,2.0,3.0,4.0,4.0,6.0,11.0,2.0,9.0,14.0,4.0,10.0,0.0,0.0,0.0,4.0
205028,25000.0,3,10.99,818.35,B,B3,410.0,8 years,2,68000.0,1,2014-06-01,0,4,32.0,21,16.29,0.0,690.0,694.0,12.0,0.0,0.0,31336.0,48.9,18.0,0,0,May-2004,4.0,1.0,0.0,7.0,7.0,7.0,10.0,13.0,2.0,11.0,16.0,7.0,12.0,0.0,0.0,0.0,1.0
559618,15000.0,3,7.9,469.36,A,A4,348072.0,10+ years,1,55000.0,0,2012-04-01,1,0,25.0,13,16.67,0.0,730.0,734.0,10.0,0.0,0.0,8739.0,83.9,26.0,1,0,Mar-2002,70.0,1.0,,,,,,,,,,,,,,,
534514,10000.0,3,16.02,351.67,C,C5,8918.0,4 years,1,56000.0,1,2017-12-01,0,6,108.0,21,21.94,1.0,670.0,674.0,24.0,0.0,0.0,5956.0,70.1,37.0,1,1,Jan-2007,7.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,32.0,5.0,5.0,5.0,24.0,0.0,0.0,1.0,1.0
324770,30000.0,3,11.44,988.43,B,B4,147840.0,4 years,0,121000.0,2,2017-04-01,1,0,162.0,2,11.35,0.0,705.0,709.0,19.0,0.0,0.0,31224.0,35.0,23.0,0,0,May-1990,0.0,1.0,0.0,4.0,15.0,15.0,5.0,6.0,2.0,15.0,20.0,10.0,17.0,,0.0,0.0,3.0
606015,16000.0,3,10.99,523.75,B,B3,191197.0,1 year,0,90000.0,0,2014-07-01,1,4,408.0,14,14.47,1.0,660.0,664.0,6.0,0.0,0.0,25378.0,96.1,27.0,0,0,Mar-1991,4.0,1.0,0.0,2.0,3.0,3.0,2.0,9.0,7.0,3.0,15.0,3.0,6.0,0.0,0.0,1.0,0.0
415016,14500.0,3,13.67,493.26,C,C3,109186.0,2 years,1,33000.0,0,2016-06-01,1,4,51.0,13,16.8,0.0,660.0,664.0,14.0,0.0,0.0,15932.0,52.8,15.0,0,0,Apr-2012,4.0,1.0,0.0,10.0,11.0,11.0,12.0,12.0,1.0,14.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0
289953,10000.0,3,12.99,336.9,C,C2,133038.0,6 years,0,90000.0,1,2016-04-01,1,4,399.0,37,9.61,3.0,670.0,674.0,11.0,0.0,0.0,9002.0,53.6,23.0,1,0,Feb-1998,4.0,1.0,2.0,3.0,9.0,9.0,3.0,6.0,7.0,10.0,14.0,9.0,11.0,0.0,0.0,0.0,3.0
41503,24000.0,5,13.99,558.32,C,C3,32.0,10+ years,0,106000.0,2,2017-04-01,1,0,324.0,10,32.21,0.0,660.0,664.0,27.0,0.0,0.0,48096.0,75.0,39.0,0,0,Jul-1988,0.0,1.0,0.0,7.0,22.0,22.0,9.0,9.0,9.0,22.0,27.0,21.0,26.0,,0.0,0.0,5.0
539872,30000.0,5,22.95,844.86,F,F1,327446.0,< 1 year,1,276000.0,1,2012-11-01,1,0,566.0,30,5.12,0.0,690.0,694.0,8.0,0.0,0.0,17874.0,92.1,14.0,1,0,Apr-2000,51354.0,1.0,0.0,3.0,6.0,6.0,3.0,5.0,4.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,1.0
288253,7300.0,3,18.75,266.67,D,D3,291302.0,10+ years,0,70000.0,0,2013-06-01,0,0,507.0,19,16.95,0.0,685.0,689.0,12.0,0.0,0.0,18583.0,80.8,16.0,1,0,Jun-2003,0.0,1.0,0.0,7.0,9.0,9.0,7.0,9.0,4.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,3.0
394441,24000.0,5,22.45,669.01,E,E5,20444.0,10+ years,2,120000.0,0,2016-03-01,1,5,209.0,21,22.41,0.0,720.0,724.0,22.0,0.0,0.0,46634.0,45.9,36.0,0,0,Mar-1991,6.0,1.0,0.0,3.0,8.0,8.0,6.0,10.0,5.0,18.0,29.0,8.0,22.0,0.0,0.0,0.0,6.0
361388,25675.0,5,15.99,624.23,D,D2,171037.0,10+ years,0,70000.0,1,2014-12-01,0,0,335.0,8,21.17,0.0,705.0,709.0,14.0,0.0,0.0,22317.0,67.8,33.0,0,0,Sep-1979,0.0,1.0,1.0,6.0,9.0,9.0,6.0,12.0,5.0,11.0,26.0,9.0,14.0,0.0,0.0,0.0,1.0
790723,20000.0,5,15.27,478.64,C,C4,218675.0,8 years,1,75000.0,2,2011-11-01,1,4,102.0,26,16.85,0.0,715.0,719.0,17.0,0.0,0.0,29712.0,27.4,29.0,1,0,Mar-2000,473.0,1.0,,,,,,,,,,,,,,,
524484,19000.0,3,9.49,608.54,B,B2,100896.0,10+ years,1,43500.0,0,2015-02-01,1,4,290.0,18,35.72,0.0,705.0,709.0,17.0,0.0,0.0,12790.0,33.0,25.0,1,0,May-1999,4.0,1.0,0.0,4.0,7.0,7.0,4.0,5.0,7.0,14.0,18.0,7.0,17.0,0.0,0.0,0.0,1.0
775210,10000.0,3,15.8,350.59,C,C3,54.0,4 years,1,42000.0,2,2013-01-01,0,4,141.0,13,7.95,0.0,700.0,704.0,13.0,0.0,0.0,11776.0,30.0,27.0,1,0,Aug-1996,4.0,1.0,1.0,8.0,10.0,10.0,8.0,14.0,6.0,12.0,20.0,10.0,13.0,0.0,0.0,0.0,5.0
690419,14900.0,3,10.49,484.22,B,B3,80.0,10+ years,0,52000.0,0,2016-06-01,0,0,665.0,40,27.56,0.0,730.0,734.0,12.0,0.0,0.0,35260.0,57.0,30.0,0,0,Jan-1987,2.0,1.0,3.0,2.0,5.0,5.0,5.0,10.0,9.0,10.0,18.0,5.0,12.0,0.0,0.0,0.0,3.0
186423,10800.0,5,16.99,268.35,D,D3,2713.0,< 1 year,1,31200.0,1,2014-06-01,1,0,47.0,17,11.38,0.0,690.0,694.0,7.0,0.0,0.0,7576.0,47.6,18.0,0,0,Mar-2004,0.0,1.0,1.0,4.0,6.0,6.0,5.0,7.0,2.0,7.0,10.0,6.0,7.0,0.0,0.0,0.0,1.0
467019,7000.0,3,13.99,239.21,C,C4,1558.0,1 year,1,29000.0,2,2016-01-01,0,4,160.0,4,25.7,0.0,695.0,699.0,11.0,0.0,0.0,8568.0,34.3,11.0,0,0,Aug-2011,4.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,6.0,5.0,5.0,4.0,11.0,0.0,0.0,0.0,3.0
38974,30750.0,5,21.18,835.01,E,E3,427.0,10+ years,0,70000.0,2,2014-05-01,0,0,130.0,33,15.91,0.0,705.0,709.0,14.0,0.0,0.0,26188.0,66.1,35.0,1,0,Dec-1993,0.0,1.0,0.0,4.0,6.0,6.0,9.0,20.0,4.0,12.0,26.0,6.0,14.0,0.0,0.0,0.0,3.0
581638,7600.0,3,13.33,257.29,C,C3,433.0,10+ years,2,66000.0,2,2015-10-01,0,0,53.0,19,19.04,0.0,660.0,664.0,19.0,3.0,1.0,7034.0,34.0,44.0,0,0,Apr-1999,0.0,1.0,1.0,5.0,8.0,8.0,5.0,5.0,23.0,16.0,17.0,8.0,19.0,0.0,0.0,0.0,2.0
335433,24000.0,5,15.61,578.68,D,D1,67325.0,1 year,1,220000.0,1,2015-07-01,1,5,2.0,2,33.17,0.0,700.0,704.0,14.0,0.0,0.0,82980.0,93.6,44.0,1,0,Mar-1992,6.0,1.0,0.0,5.0,5.0,5.0,5.0,11.0,26.0,6.0,14.0,5.0,14.0,0.0,0.0,0.0,4.0
239341,24000.0,3,13.49,814.34,C,C2,373167.0,10+ years,1,80000.0,0,2016-11-01,0,0,64.0,14,19.48,0.0,690.0,694.0,10.0,0.0,0.0,15032.0,90.6,14.0,0,0,Apr-2001,0.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,9.0,6.0,10.0,0.0,0.0,0.0,0.0
796734,20000.0,3,6.92,616.82,A,A4,6740.0,< 1 year,1,135000.0,2,2015-04-01,1,0,339.0,26,16.0,2.0,710.0,714.0,16.0,0.0,0.0,29498.0,40.5,36.0,0,0,Nov-1996,0.0,1.0,0.0,2.0,5.0,5.0,10.0,24.0,4.0,14.0,30.0,5.0,16.0,0.0,0.0,0.0,2.0
561820,35000.0,5,15.41,840.2,D,D1,1423.0,10+ years,0,75000.0,1,2015-12-01,1,0,489.0,30,15.55,0.0,700.0,704.0,18.0,0.0,0.0,36325.0,46.3,57.0,0,0,Sep-1981,0.0,1.0,0.0,5.0,12.0,12.0,5.0,27.0,1.0,17.0,53.0,12.0,18.0,0.0,0.0,0.0,1.0
506758,6000.0,3,7.21,185.84,A,A3,32.0,4 years,1,50000.0,0,2017-09-01,0,9,63.0,14,12.15,0.0,810.0,814.0,11.0,0.0,0.0,2500.0,7.5,17.0,1,0,Jun-1994,10.0,1.0,0.0,1.0,2.0,2.0,4.0,5.0,3.0,9.0,14.0,2.0,11.0,0.0,0.0,0.0,0.0
155722,35000.0,5,19.19,911.59,E,E3,15803.0,< 1 year,2,130000.0,1,2015-10-01,1,0,275.0,8,15.31,0.0,700.0,704.0,13.0,0.0,0.0,55987.0,62.9,47.0,0,0,Aug-1998,0.0,1.0,0.0,4.0,5.0,5.0,5.0,16.0,16.0,11.0,26.0,6.0,13.0,0.0,0.0,0.0,2.0
349169,25000.0,5,21.49,683.25,D,D5,877.0,10+ years,0,85000.0,0,2016-10-01,1,0,370.0,13,28.26,0.0,690.0,694.0,9.0,1.0,0.0,26951.0,82.4,25.0,0,0,Dec-1998,0.0,1.0,0.0,3.0,5.0,5.0,3.0,8.0,8.0,5.0,12.0,5.0,9.0,0.0,0.0,0.0,1.0
53018,34675.0,5,17.86,877.88,D,D5,48206.0,6 years,0,69385.0,1,2015-09-01,1,4,75.0,33,33.31,0.0,690.0,694.0,26.0,0.0,0.0,46378.0,65.9,49.0,0,0,Feb-2000,4.0,1.0,0.0,11.0,15.0,15.0,15.0,19.0,15.0,24.0,33.0,15.0,26.0,0.0,0.0,0.0,2.0
35552,7000.0,3,22.39,268.75,E,E1,27193.0,2 years,1,25000.0,2,2016-07-01,1,0,91.0,7,18.39,0.0,695.0,699.0,4.0,0.0,0.0,1197.0,31.5,5.0,1,0,May-2008,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0
753592,4450.0,3,23.99,174.57,E,E4,128796.0,9 years,1,75000.0,1,2016-05-01,1,5,467.0,5,7.76,0.0,705.0,709.0,5.0,0.0,0.0,1658.0,53.5,8.0,0,0,Jul-1997,6.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0
2168,29350.0,3,19.99,1090.61,D,D4,97.0,10+ years,1,70000.0,2,2017-04-01,0,4,193.0,13,30.56,0.0,715.0,719.0,14.0,0.0,0.0,8798.0,22.0,40.0,0,0,Jan-2000,4.0,1.0,0.0,2.0,3.0,3.0,5.0,10.0,14.0,9.0,25.0,3.0,14.0,0.0,0.0,0.0,5.0
154919,30000.0,3,11.53,989.71,B,B5,59263.0,10+ years,1,180000.0,1,2015-07-01,0,3,277.0,8,9.9,1.0,680.0,684.0,11.0,0.0,0.0,33258.0,57.6,31.0,0,0,Jul-1995,3.0,1.0,0.0,3.0,6.0,6.0,7.0,13.0,5.0,10.0,25.0,6.0,11.0,0.0,0.0,0.0,3.0
607543,34025.0,5,18.55,874.23,E,E2,43799.0,10+ years,2,204000.0,2,2015-09-01,1,0,74.0,30,22.07,0.0,720.0,724.0,14.0,0.0,0.0,13561.0,48.3,18.0,0,0,Oct-1996,0.0,1.0,0.0,4.0,9.0,9.0,4.0,5.0,3.0,11.0,15.0,9.0,14.0,0.0,0.0,0.0,2.0
134942,10800.0,5,25.49,320.11,E,E4,2593.0,2 years,1,65000.0,2,2017-01-01,1,4,195.0,38,17.25,1.0,670.0,674.0,7.0,0.0,0.0,8378.0,31.7,15.0,0,0,Oct-1996,4.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,9.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,3.0
578546,3275.0,3,16.55,116.04,D,D2,2713.0,1 year,0,29120.0,0,2015-07-01,0,2,342.0,21,35.33,0.0,670.0,674.0,9.0,0.0,0.0,5954.0,36.8,22.0,0,0,Jun-2001,5.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,6.0,6.0,13.0,3.0,9.0,0.0,0.0,0.0,1.0
494611,5000.0,3,12.69,167.73,C,C2,54.0,,1,26000.0,1,2015-06-01,0,5,27.0,12,16.39,0.0,730.0,734.0,14.0,0.0,0.0,2985.0,30.2,33.0,1,0,Sep-2004,6.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,27.0,4.0,6.0,2.0,14.0,0.0,0.0,0.0,3.0
735513,8000.0,3,11.53,263.93,B,B5,78335.0,3 years,1,84000.0,1,2015-05-01,0,0,177.0,26,17.54,0.0,675.0,679.0,12.0,0.0,0.0,8246.0,75.0,16.0,1,0,Aug-2009,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,13.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,2.0
393728,20000.0,3,11.99,664.2,B,B5,77.0,10+ years,0,65000.0,1,2017-12-01,0,0,165.0,17,34.28,0.0,695.0,699.0,32.0,1.0,0.0,38596.0,30.9,41.0,0,0,Nov-1997,0.0,1.0,0.0,13.0,18.0,18.0,21.0,22.0,6.0,28.0,34.0,19.0,32.0,0.0,0.0,0.0,6.0
651717,14000.0,5,14.49,329.33,C,C4,360452.0,9 years,1,48000.0,2,2016-07-01,0,0,134.0,8,22.9,0.0,665.0,669.0,6.0,0.0,0.0,8404.0,92.4,10.0,0,0,Mar-2002,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,2.0
331630,24000.0,3,8.99,763.09,B,B1,635.0,10+ years,2,150000.0,1,2016-08-01,0,5,403.0,38,9.78,0.0,675.0,679.0,16.0,1.0,1.0,209.0,1.0,41.0,0,0,Sep-1995,6.0,1.0,1.0,3.0,3.0,3.0,5.0,14.0,7.0,12.0,30.0,3.0,14.0,0.0,0.0,0.0,3.0
59068,9600.0,3,15.05,333.03,C,C4,2815.0,7 years,0,47000.0,2,2017-09-01,1,4,573.0,19,27.6,0.0,675.0,679.0,6.0,0.0,0.0,21364.0,82.8,11.0,0,0,Sep-2002,4.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0
46307,30000.0,3,9.99,967.88,B,B3,3797.0,2 years,0,250000.0,2,2015-07-01,0,4,143.0,8,7.93,3.0,695.0,699.0,14.0,0.0,0.0,15230.0,54.4,29.0,0,0,Feb-1990,4.0,1.0,0.0,5.0,6.0,6.0,6.0,14.0,3.0,11.0,24.0,6.0,14.0,0.0,0.0,0.0,2.0
147527,4500.0,3,12.99,151.61,C,C1,54.0,,1,11000.0,2,2014-07-01,1,4,261.0,8,16.92,0.0,675.0,679.0,6.0,0.0,0.0,2983.0,52.3,10.0,0,0,Apr-1994,4.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,8.0,5.0,6.0,0.0,0.0,0.0,2.0
148752,7000.0,3,8.39,220.62,B,B1,87.0,6 years,0,61000.0,1,2016-02-01,0,0,498.0,32,15.05,0.0,670.0,674.0,9.0,1.0,1.0,6467.0,47.2,28.0,0,0,Jul-1989,0.0,1.0,0.0,2.0,4.0,4.0,2.0,7.0,11.0,7.0,14.0,4.0,8.0,0.0,0.0,0.0,2.0
632339,15000.0,3,6.24,457.97,A,A2,54.0,,0,55000.0,1,2015-06-01,0,2,121.0,14,12.8,0.0,765.0,769.0,8.0,0.0,0.0,13485.0,29.3,13.0,0,0,Dec-1987,5.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,7.0,10.0,5.0,8.0,0.0,0.0,0.0,2.0
422625,20000.0,5,12.99,454.96,C,C2,1271.0,9 years,0,50000.0,1,2014-12-01,0,0,259.0,19,23.5,0.0,715.0,719.0,12.0,0.0,0.0,14349.0,56.7,20.0,0,0,Sep-2004,0.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,8.0,7.0,8.0,5.0,12.0,0.0,0.0,0.0,2.0
33209,35000.0,5,17.57,880.61,D,D4,183618.0,1 year,0,90000.0,2,2014-10-01,1,0,313.0,43,20.27,0.0,680.0,684.0,22.0,0.0,0.0,25125.0,64.4,50.0,1,0,Oct-1997,0.0,1.0,0.0,8.0,15.0,15.0,8.0,13.0,27.0,16.0,23.0,15.0,22.0,0.0,0.0,0.0,2.0
209704,30000.0,3,9.99,967.88,B,B3,48.0,10+ years,0,125000.0,2,2015-07-01,1,0,99.0,8,13.88,0.0,665.0,669.0,11.0,1.0,0.0,40201.0,90.1,24.0,0,0,Jul-1991,0.0,1.0,0.0,5.0,9.0,9.0,5.0,10.0,7.0,10.0,17.0,9.0,11.0,0.0,0.0,0.0,0.0
603902,1000.0,3,6.62,30.71,A,A2,224792.0,4 years,0,30000.0,2,2011-09-01,1,0,282.0,7,24.0,0.0,735.0,739.0,6.0,0.0,0.0,532.0,26.6,13.0,1,0,Oct-2001,115.0,1.0,,,,,,,,,,,,,,,
247368,16000.0,5,16.02,389.26,C,C5,142078.0,4 years,0,100000.0,2,2017-06-01,1,1,121.0,14,17.78,2.0,680.0,684.0,9.0,0.0,0.0,8379.0,79.8,19.0,0,0,Jan-2007,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,12.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,1.0
591739,35000.0,5,21.0,946.87,E,E2,222625.0,10+ years,0,100000.0,2,2013-03-01,0,0,361.0,8,16.26,0.0,685.0,689.0,11.0,0.0,0.0,28703.0,69.2,22.0,0,0,Feb-1998,76.0,1.0,0.0,2.0,9.0,9.0,2.0,3.0,6.0,9.0,10.0,9.0,11.0,0.0,0.0,0.0,3.0
246606,21000.0,3,13.99,717.63,C,C4,166954.0,3 years,0,74000.0,2,2016-01-01,1,2,259.0,19,22.41,0.0,680.0,684.0,8.0,1.0,1.0,8772.0,38.0,17.0,0,0,Nov-2004,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,10.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,3.0
186530,16275.0,3,13.05,548.77,B,B5,286247.0,9 years,0,37545.0,2,2013-07-01,1,0,569.0,14,27.58,0.0,670.0,674.0,8.0,1.0,1.0,10046.0,94.8,12.0,1,0,Dec-1997,51.0,1.0,0.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,1.0
